Finished startup
114346.000,3325.6290,N,11214.1963,W,1,05,1.33,243.1,M,-26.8,M,,*5A
114347.000,3325.6291,N,11214.1965,W,1,05,1.18,243.5,M,-26.8,M,,*51
V,3,3,09,26,04,237,*46
114348.000,3325.6292,N,11214.1967,W,1,05,1.18,243.9,M,-26.8,M,,*53
114349.000,3325.6291,N,11214.1967,W,1,05,1.18,243.9,M,-26.8,M,,*51
114350.000,3325.6291,N,11214.1967,W,1,05,1.18,243.9,M,-26.8,M,,*59
114351.000,3325.6292,N,11214.1967,W,1,05,1.18,244.0,M,-26.8,M,,*55
114352.000,3325.6302,N,11214.1968,W,1,05,1.18,244.8,M,-26.8,M,,*59
V,3,3,09,26,04,237,*46
114353.000,3325.6308,N,11214.1966,W,1,05,1.33,245.9,M,-26.8,M,,*55
114354.000,3325.6311,N,11214.1963,W,1,05,1.18,246.8,M,-26.8,M,,*54
114355.000,3325.6315,N,11214.1959,W,1,06,1.10,247.4,M,-26.8,M,,*5E
114356.000,3325.6318,N,11214.1961,W,1,06,1.10,247.6,M,-26.8,M,,*59
114357.000,3325.6320,N,11214.1963,W,1,06,1.10,247.8,M,-26.8,M,,*5F
GSV,3,3,09,26,04,237,*46
114358.000,3325.6324,N,11214.1963,W,1,06,1.10,248.0,M,-26.8,M,,*53
114359.000,3325.6327,N,11214.1966,W,1,06,1.10,248.1,M,-26.8,M,,*55
114400.000,3325.6328,N,11214.1966,W,2,06,1.10,248.3,M,-26.8,M,0000,0000*50
114401.000,3325.6330,N,11214.1966,W,2,06,1.10,248.5,M,-26.8,M,0000,0000*5E
114402.000,3325.6332,N,11214.1968,W,2,06,1.10,248.6,M,-26.8,M,0000,0000*52
09,26,04,237,*46
114403.000,3325.6333,N,11214.1969,W,2,06,1.26,248.8,M,-26.8,M,0000,0000*58
114404.000,3325.6337,N,11214.1973,W,2,06,1.10,249.0,M,-26.8,M,0000,0000*5C
114405.000,3325.6340,N,11214.1977,W,2,06,1.10,249.3,M,-26.8,M,0000,0000*5A
114406.000,3325.6341,N,11214.1981,W,2,06,1.10,249.6,M,-26.8,M,0000,0000*54
114407.000,3325.6343,N,11214.1984,W,2,06,1.10,249.9,M,-26.8,M,0000,0000*5D
09,26,04,237,*46
114408.000,3325.6343,N,11214.1987,W,2,06,1.10,250.2,M,-26.8,M,0000,0000*52
114409.000,3325.6344,N,11214.1989,W,2,06,1.10,250.5,M,-26.8,M,0000,0000*5D
114410.000,3325.6343,N,11214.1992,W,2,06,1.10,250.7,M,-26.8,M,0000,0000*5A
114411.000,3325.6344,N,11214.1994,W,2,06,1.10,251.0,M,-26.8,M,0000,0000*5C
114412.000,3325.6346,N,11214.1996,W,2,06,1.10,251.1,M,-26.8,M,0000,0000*5E
09,26,04,237,*46
114413.000,3325.6349,N,11214.1998,W,2,06,1.10,251.3,M,-26.8,M,0000,0000*5C
114414.000,3325.6349,N,11214.1999,W,2,06,1.27,251.6,M,-26.8,M,0000,0000*5B
114415.000,3325.6351,N,11214.2000,W,2,06,1.10,251.8,M,-26.8,M,0000,0000*53
114416.000,3325.6352,N,11214.2001,W,2,06,1.27,252.0,M,-26.8,M,0000,0000*5D
114417.000,3325.6352,N,11214.2000,W,2,06,1.10,252.2,M,-26.8,M,0000,0000*5B
09,26,04,237,*46
114418.000,3325.6350,N,11214.2001,W,2,06,1.10,252.4,M,-26.8,M,0000,0000*51
114419.000,3325.6347,N,11214.2002,W,2,06,1.10,252.6,M,-26.8,M,0000,0000*57
114420.000,3325.6347,N,11214.2003,W,2,06,1.10,252.7,M,-26.8,M,0000,0000*5D
114421.000,3325.6349,N,11214.2004,W,2,06,1.10,252.9,M,-26.8,M,0000,0000*5B
114422.000,3325.6350,N,11214.2006,W,2,06,1.10,253.0,M,-26.8,M,0000,0000*5A
09,26,04,237,*46
114423.000,3325.6350,N,11214.2008,W,2,06,1.27,253.2,M,-26.8,M,0000,0000*53
114424.000,3325.6349,N,11214.2009,W,2,06,1.10,253.3,M,-26.8,M,0000,0000*58
114425.000,3325.6350,N,11214.2010,W,2,06,1.10,253.4,M,-26.8,M,0000,0000*5E
114426.000,3325.6349,N,11214.2011,W,2,06,1.10,253.5,M,-26.8,M,0000,0000*55
114427.000,3325.6347,N,11214.2010,W,2,06,1.10,253.7,M,-26.8,M,0000,0000*59
09,26,04,237,*46
114428.000,3325.6344,N,11214.2012,W,2,06,1.10,253.8,M,-26.8,M,0000,0000*58
114429.000,3325.6342,N,11214.2012,W,2,06,1.10,253.9,M,-26.8,M,0000,0000*5E
114430.000,3325.6340,N,11214.2014,W,2,06,1.10,254.0,M,-26.8,M,0000,0000*5C
114431.000,3325.6338,N,11214.2015,W,2,06,1.10,254.2,M,-26.8,M,0000,0000*51
114432.000,3325.6337,N,11214.2016,W,2,06,1.10,254.3,M,-26.8,M,0000,0000*5F
09,26,04,237,*46
114433.000,3325.6337,N,11214.2018,W,2,06,1.10,254.4,M,-26.8,M,0000,0000*57
114434.000,3325.6338,N,11214.2019,W,2,06,1.10,254.6,M,-26.8,M,0000,0000*5C
114435.000,3325.6337,N,11214.2020,W,2,06,1.10,254.7,M,-26.8,M,0000,0000*59
114436.000,3325.6339,N,11214.2020,W,2,06,1.27,254.8,M,-26.8,M,0000,0000*5F
114437.000,3325.6342,N,11214.2019,W,2,06,1.10,254.9,M,-26.8,M,0000,0000*5D
09,26,04,237,*46
114438.000,3325.6342,N,11214.2019,W,2,06,1.10,255.0,M,-26.8,M,0000,0000*5A
114439.000,3325.6341,N,11214.2021,W,2,06,1.10,255.1,M,-26.8,M,0000,0000*52
114440.000,3325.6343,N,11214.2020,W,2,06,1.10,255.2,M,-26.8,M,0000,0000*5C
114441.000,3325.6342,N,11214.2020,W,2,06,1.10,255.4,M,-26.8,M,0000,0000*5A
114442.000,3325.6342,N,11214.2020,W,2,06,1.10,255.4,M,-26.8,M,0000,0000*59
09,26,04,237,*46
114443.000,3325.6341,N,11214.2019,W,2,06,1.10,255.4,M,-26.8,M,0000,0000*51
114444.000,3325.6341,N,11214.2018,W,2,06,1.10,255.5,M,-26.8,M,0000,0000*56
114445.000,3325.6341,N,11214.2017,W,2,06,1.10,255.5,M,-26.8,M,0000,0000*58
114446.000,3325.6341,N,11214.2016,W,2,06,1.10,255.5,M,-26.8,M,0000,0000*5A
114447.000,3325.6341,N,11214.2016,W,2,06,1.10,255.5,M,-26.8,M,0000,0000*5B
09,26,04,237,*46
114448.000,3325.6341,N,11214.2017,W,2,06,1.10,255.5,M,-26.8,M,0000,0000*55
114449.000,3325.6342,N,11214.2017,W,2,06,1.27,255.5,M,-26.8,M,0000,0000*53
114450.000,3325.6343,N,11214.2017,W,2,06,1.27,255.6,M,-26.8,M,0000,0000*59
114451.000,3325.6346,N,11214.2017,W,2,06,1.10,255.8,M,-26.8,M,0000,0000*57
114452.000,3325.6345,N,11214.2017,W,2,06,1.27,256.0,M,-26.8,M,0000,0000*58
09,26,04,237,*46
114453.000,3325.6348,N,11214.2018,W,2,06,1.10,256.1,M,-26.8,M,0000,0000*5E
114454.000,3325.6348,N,11214.2020,W,2,06,1.10,256.2,M,-26.8,M,0000,0000*51
114455.000,3325.6347,N,11214.2022,W,2,06,1.10,256.4,M,-26.8,M,0000,0000*5B
114456.000,3325.6344,N,11214.2022,W,2,06,1.10,256.4,M,-26.8,M,0000,0000*5B
114457.000,3325.6343,N,11214.2022,W,2,06,1.10,256.5,M,-26.8,M,0000,0000*5C
09,26,04,237,*46
114458.000,3325.6340,N,11214.2023,W,2,06,1.10,256.7,M,-26.8,M,0000,0000*53
114459.000,3325.6337,N,11214.2023,W,2,06,1.10,256.8,M,-26.8,M,0000,0000*5D
114500.000,3325.6334,N,11214.2014,W,2,06,1.10,257.7,M,-26.8,M,0000,0000*59
